Year Month Day Latitude Longitude Size
1961 8 5 57.3 -125.4 1384.00
1961 8 17 52.4 -125.1 704.10
1961 7 21 50.8376 -74.5758 3108.05
1961 8 11 52.4 -123.2 1618.70
1961 8 5 53.7 -120.8 621.50
1961 8 5 59.3 -123 1294.90
1961 8 6 54.7 -121.2 287.30
1961 8 19 48.87 -54.25 6475.00
1961 5 16 54.4594 -114.6972 1946.60
1961 10 3 57.9899 -117.4143 953.60
1961 9 24 52.47 -103.211 453.44
1961 8 14 50.558 -98.698 230.77
1961 7 1 49.9375 -93.625 221.00
1961 8 24 51.83 -98.367 271.26
1961 8 20 45.78 -64.2 294.00
1961 8 26 50 -121.9 392.50
1961 5 26 55.6341 -116.1055 345.40
1961 8 6 59.8 -129.6 435.80
1961 8 5 54.3 -126.4 8157.20
1961 8 5 56.9 -125.4 2691.10
1961 10 16 53.893 -100.525 1822.00
1961 10 20 45.8757 -74.492 212.46
1961 9 19 51.35 -98.384 156315.79
1961 11 9 44.8125 -77.125 324.00
1961 10 16 53.823 -101.485 2915.00
1961 10 5 53.853 -101.51 2024.00
1961 10 2 52.798 -102.218 291.49
1961 8 22 52.103 -100.141 566.80
1961 6 17 51.6 -122.7 1553.90
1961 9 16 52.685 -100.692 9716.60
1961 10 5 51.816 -98.509 303.64
1961 10 16 47.4647 -72.1726 849.86
1961 9 16 51.434 -97.206 283.40
1961 5 19 56.5 -122.2 619.10
1961 8 21 58.6 -123.4 291.30
1961 8 10 53.5 -125.9 307.50
1961 8 10 55.9 -120.8 1081.30
1961 8 5 55.8 -127.3 3642.10
1961 8 20 52.4 -120 202.30
1961 8 24 52.6 -120.4 1369.80
1961 8 10 51.466 -95.688 206.48
1961 8 8 51.583 -99.321 566.80
1961 8 5 57.2 -125.4 21213.60
1961 7 10 61.15 -107.83 640.00
1961 8 7 52.125 -100.724 283.40
1961 8 14 58.8 -125.7 3366.90
1961 8 13 53.2 -120 14876.20
1961 8 28 52.932 -99.459 33868.83
1961 5 30 49.843 -99.134 242.92
1961 7 4 54.744 -98.157 13473.68
1961 8 9 52.9 -125.4 13273.70
1961 8 12 51.8 -124.6 2654.70
1961 8 25 57.5133 -111.1391 524.90
1961 7 1 49.5625 -92.375 218.00
1961 8 1 52.9 -119.7 607.00
1961 8 9 58.7 -132.3 1294.90
1961 8 14 50.86 -99.137 809.72
1961 8 20 52.3 -121 202.30
1961 5 28 50.806 -100.632 712.00
1961 6 22 55.158 -94.383 283.40
1961 8 9 58.7 -132.3 728.40
1961 8 9 53.733 -100.17 27692.00
1961 5 22 52.267 -101.349 1088.26
1961 7 4 54.307 -96.764 1052.63
1961 10 21 45.9848 -73.9669 313.23
1961 7 21 65.05 -116.37 4096.00
1961 8 28 52.8 -120.7 263.00
1961 7 28 50 -121.4 258.10
1961 6 11 51.423 -98.501 668.02
1961 7 25 54.35 -95.55 1214.58
1961 7 28 59.3 -126.3 47348.20
1961 7 28 64.02 -118.05 234.40
1961 7 16 51.3 -124.8 558.40
1961 7 16 54.33 -63.5 7255.00
1961 8 2 52.6 -120.2 202.30
1961 7 22 51.4231 -68.7446 2237.56
1961 7 16 51.6 -125.5 3302.20
1961 7 1 49.6875 -89.875 3310.00
1961 8 24 52.3 -121 10117.10
1961 7 17 52.5 -120.8 6184.40
1961 7 4 53.809 -97.198 1417.00
1961 7 12 49.9 -123.2 445.10
1961 7 12 51.5625 -94.375 243.00
1961 7 30 59.2 -120.7 11735.90
1961 7 20 60.5 -125.75 22645.80
1961 7 4 55.233 -100.133 8907.00
1961 7 28 60.152 -124.932 987.44
1961 6 9 57.7241 -113.6736 1715.80
1961 7 12 51.8125 -88.125 243.00
1961 6 18 50.9 -117.2 510.70
1961 7 4 51.87 -99.672 356.28
1961 7 20 51.3067 -68.7694 1957.91
1961 8 17 53.852 -120.0651 418.60
1961 6 16 55.067 -96.633 15384.62
1961 7 20 60.75 -126.42 12635.01
1961 7 21 63.88 -116.77 1028.00
1961 6 4 54.7684 -116.1582 731.00
1961 7 2 61.8 -112.75 864.00
1961 8 10 48.3125 -91.125 1862.00
1961 5 19 53.07 -99.475 6133.60
1961 7 6 55.083 -98.716 4663.97
1961 7 9 51.5625 -89.375 2428.00
1961 7 25 54.5 -128.2 336.60
1961 7 5 55.166 -101.95 9716.00
1961 7 17 60.58 -106.12 240.00
1961 7 4 52.4 -119.8 809.30
1961 7 29 49.6 -123.3 989.40
1961 7 21 64.18 -116.85 3302.40
1961 7 20 60.52 -125.16 7583.41
1961 7 3 53.623 -99.786 60729.00
1961 4 20 45.9427 -76.0936 283.29
1961 7 25 54.056 -101.832 7216.00
1961 7 21 64.25 -116.42 1008.00
1961 7 26 49.5 -56.53 13198.00
1961 7 21 64.67 -120.6 6144.00
1961 6 19 53.158 -99.244 534.41
1961 7 15 62.03 -108.63 2400.00
1961 7 4 55.8 -100.617 1457.00
1961 6 18 51 -121.5 1434.20
1961 7 4 54.904 -100.477 360.00
1961 7 6 55.35 -98.383 2429.15
1961 7 6 55.15 -97.317 1554.66
1961 7 14 53.7 -121.9 15730.10
1961 7 28 64.42 -119.6 16384.00
1961 7 4 55.033 -99.758 6923.00
1961 7 5 55.05 -100.767 10526.00
1961 8 28 50.329 -99.367 23481.78
1961 7 2 62.47 -120.33 1600.00
1961 5 22 52.336 -101.134 556.68
1961 7 6 55.6 -98.5 259.11
1961 5 4 53.325 -100.34 283.40
1961 7 11 52.5 -121 3092.20
1961 7 5 54.962 -97.451 344.13
1961 5 26 55.783 -97.833 340.08
1961 4 1 52.8 -122.2 510.70
1961 7 15 62.17 -108.75 12200.00
1961 8 1 56.5 -124.6 3318.40
1961 7 18 51.841 -96.236 10982.00
1961 8 10 53.3 -121 534.10
1961 7 16 60.13 -105.08 4600.00
1961 7 5 57.4 -125.7 2278.30
1961 7 4 52.4 -120.4 202.30
1961 7 1 59.2 -113.383 1699.70
1961 6 24 50 -121.5 279.20
1961 6 15 56.7935 -110.9319 377.29
1961 6 28 51.601 -98.729 477.73
1961 7 26 53.3 -126.7 2288.90
1961 7 29 47.93 -53.81 6275.00
1961 4 25 52.536 -100.552 7692.31
1961 6 18 51.1 -120.3 314.00
1961 7 3 63.07 -117.08 76200.00
1961 7 4 51.83 -98.863 1684.21
1961 7 3 53.97 -97.346 1619.43
1961 10 17 52.965 -102.109 8939.27
1961 7 3 63.07 -115.42 4608.00
1961 7 26 52.2 -126.6 696.00
1961 7 4 54.056 -97.47 809.72
1961 7 21 55.25 -61.38 242.00
1961 6 16 53.383 -94.883 20242.92
1961 7 30 59.8 -126.3 16025.50
1961 7 10 52.139 -95.357 332.00
1961 7 3 53.863 -99.162 1518.00
1961 7 1 51.565 -99.397 680.16
1961 6 17 50.6875 -92.625 92605.00
1961 7 13 49.6 -122.3 2021.80
1961 7 2 63.57 -115.75 31204.80
1961 8 22 49.9375 -93.875 1004.00
1961 5 19 55.7 -121.2 4422.00
1961 7 3 53.878 -99.124 1619.00
1961 7 3 59.0689 -115.7114 462.70
1961 7 3 63.58 -115.02 6909.60
1961 4 18 50.76 -98.748 3627.53
1961 7 9 50.1875 -88.875 214.00
1961 8 2 63.67 -123 2816.00
1961 8 28 51.007 -99.079 1323.89
1961 7 15 51.7 -124.2 2611.00
1961 8 2 53.3 -124.9 4664.00
1961 5 5 51.084 -98.266 3919.03
1961 5 20 52.558 -101.068 5425.10
1961 5 28 49.866 -102.553 951.41
1961 5 21 51.499 -97.581 607.29
1961 5 15 52.372 -100.534 164184.21
1961 5 18 58.4692 -116.5911 455.50
1961 6 21 53.9503 -119.3835 543.60
1961 5 17 53.667 -100.376 2186.24
1961 5 21 52.845 -101.744 23076.92
1961 5 16 50.76 -98.887 627.53
1961 7 1 59.2 -124.1 534.10
1961 5 15 53.725 -101.256 546.56
1961 5 22 55.305 -118.2876 555.91
1962 7 26 63.02 -132.967 3849.52
1962 5 31 47.3633 -75.3904 233.91
1962 7 2 47.8084 -75.0262 6351.68
1962 8 10 55.75 -97.87 291.00
1962 7 25 55.6 -125.7 202.30
1962 7 18 65.68 -136.42 4315.32
1962 6 2 46.5854 -76.7407 1680.29
1962 6 28 50.9539 -74.04 1934.44
1962 6 28 48.2086 -78.3531 519.63
1962 6 26 50.3458 -77.5414 256.41
1962 9 4 45.7919 -76.6957 445.16
1962 7 21 66.3 -117.45 480.00
1962 8 14 55.8 -101.95 1555.00
1962 5 26 58.5 -126.8 4597.20
1962 5 25 52.445 -101.062 259.00
1962 7 30 61.82 -114.88 1192.00
1962 6 22 48.7 -124.2 369.00
1962 6 29 50.6546 -68.6837 2428.98
1962 5 2 51.321 -98.266 2429.00
1962 8 4 55.35 -105.98 323.88
1962 7 1 48.1902 -78.9532 207.20
1962 7 15 57.17 -101.92 842.00
1962 10 3 53.809 -101.584 534.00
1962 6 14 48.7927 -78.4021 576.69
1962 7 3 49.2097 -72.8225 6969.65
1962 7 17 50.8677 -73.2868 263.05
1962 10 1 53.6706 -106.1227 265.00
1962 7 2 53.88 -94.62 283.00
1962 6 7 48.0265 -78.1035 275.19
1962 7 30 62.25 -131.717 260.79
1962 5 3 51.99 -98.374 3239.00
1962 7 3 48.2712 -77.9793 559.29
1962 7 26 42.5625 -80.125 4047.00
1962 8 4 56.93 -98.75 304.00
1962 7 22 63.37 -122.97 260.00
1962 8 8 55.03 -104.73 242.91
1962 7 2 50.7281 -78.613 41440.71
1962 7 21 63.17 -111.92 224.00
1962 7 3 49.4422 -72.2867 11201.94
1962 7 23 62.17 -109.7 856.00
1962 6 6 53.722 -101.658 567.00
1962 8 6 61.2 -109.32 405.20
1962 6 24 50.6875 -90.875 235.00
1962 5 1 51.637 -98.775 202.00
1962 7 8 49.2 -119.5 2766.00
1962 7 20 67.53 -132.2 960.00
1962 8 4 56.9 -99.4 486.00
1962 6 19 47.17 -53.67 202.00
1962 10 6 53.518 -105.945 242.91
1962 5 18 48.2321 -78.793 235.94
1962 6 7 48.0967 -77.9691 451.64
1962 7 13 66.73 -132.83 14000.00
1962 6 30 47.9145 -79.3039 242.82
1962 7 10 65.83 -135.33 3355.02
1962 7 18 67.12 -131.4 1760.00
1962 8 29 46.4375 -80.375 209.00
1962 6 8 67.563 -137.928 1124.46
1962 6 27 48.211 -79.0003 410.76
1962 7 2 49.9471 -72.3524 5317.69
1962 6 8 67.167 -138.417 262.96
1962 6 25 51.266 -95.836 2348.00
1962 5 16 52.416 -100.726 1057.00
1962 6 24 50.6326 -74.811 431.24
1962 6 28 53.936 -99.818 22099.00
1962 6 28 48.3232 -77.5876 3237.56
1962 6 7 63.05 -117.9 800.00
1962 6 9 47.9241 -73.8818 428.98
1962 7 30 46.52 -80.32 607.00
1962 6 27 48.2442 -77.934 352.08
1962 5 21 46.5625 -80.625 405.00
1962 6 13 49.944 -74.2821 310.81
1962 6 22 50.9188 -79.2559 51800.89
1962 6 20 54.42 -98.38 1579.00
1962 6 29 48.2163 -77.8019 546.34
1962 7 1 48.1248 -77.8134 238.28
1962 6 24 54.5358 -115.5856 991.80
1962 6 24 53.427 -99.897 4980.00
1962 7 2 48.1761 -78.1832 1234.32
1962 5 21 58.83 -107.25 404.85
1962 8 2 54.905 -103.17 202.42
1962 5 26 52.881 -101.514 1036.00
1962 6 29 47.9172 -76.3589 315.66
1962 6 28 53.9375 -89.875 2630.00
1962 6 29 50.9026 -74.0619 5198.22
1962 8 1 46.51 -80.31 259.00
1962 6 24 54.184 -101.737 344.00
1962 6 23 48.1679 -77.7026 352.25
1962 6 28 48.2219 -73.1596 39847.83
1962 6 28 48.288 -78.2029 291.38
1962 10 6 53.62 -104.47 251.01
1962 5 17 47.3203 -72.3411 4314.45
1962 6 28 49.0625 -82.125 405.00
1962 6 29 48.8125 -81.125 223.00
1962 8 4 54.158 -100.544 283.00
1962 5 22 58.9 -128.2 4402.90
1962 7 18 51.2259 -70.6415 777.01
1962 7 4 48.1343 -77.7363 383.33
1962 6 5 55.6 -120.4 809.30
1962 10 3 52.947 -101.538 202.00
1962 7 31 50.3 -121.7 303.50
1962 7 20 67.38 -132.38 980.00
1962 5 2 51.761 -98.515 648.00
1962 6 10 53.58 -96.87 372.00
1962 9 7 49.4 -121.6 641.00
1962 6 26 48.1886 -77.6105 797.73
1962 10 2 49.744 -99.992 364.00
1962 6 7 48.0262 -78.1343 336.71
1962 6 7 47.7454 -76.2248 570.21
1962 5 13 56.1 -120.5 234.70
1962 5 22 53.736 -101.658 283.00
1962 6 6 48.2367 -77.6084 870.09
1962 6 28 54.522 -99.26 243.00
1962 6 27 53.056 -99.731 16186.00
1962 7 29 55.035 -107.32 404.85
1962 5 30 56.6 -121.1 202.30
1962 7 19 64.1 -116.25 280.00
1963 10 31 49.173 -95.749 358.00
1963 7 2 62.12 -110.47 264.00
1963 8 1 58.28 -108.37 283.40
1963 8 5 54.48 -95.88 486.00
1963 5 27 49.7223 -75.9318 839.00
1963 5 24 53.707 -101.648 486.00
1963 5 30 53.227 -103.207 1036.40
1963 5 24 51.936 -100.227 1425.00
1963 5 9 55.08 -108.335 283.40
1963 5 7 55.428 -107.925 218.60
1963 5 10 52.972 -108.456 3643.70
1963 5 27 47.3238 -72.6731 1813.00
1963 5 24 53.827 -101.404 607.00
1963 10 8 49.048 -95.458 394.00
1963 5 26 49.5976 -76.5982 334.00
1963 6 17 52.0645 -67.1563 405.00
1963 5 24 48.309 -72.0606 253.00
1963 8 1 58.37 -108.3 283.40
1963 6 14 49.8 -123.2 890.30
1963 5 26 53.594 -108.464 1093.10
1963 5 26 48.2567 -72.0411 601.00
1963 6 6 55.6 -121.2 239.50
1963 8 1 58.73 -108.75 728.70
1963 7 17 54.192 -94.35 1457.00
1963 7 5 55.43 -96.67 1069.00
1963 7 12 59.73 -107.67 323.80
1963 5 26 51 -56.5 518.00
1963 8 5 54.58 -96.18 202.00
1963 7 24 55.01 -92.13 202.00
1963 10 22 53.343 -103.255 1425.10
1963 8 13 58.5 -132.8 607.00
1963 8 5 54.38 -96.37 1012.00
1963 8 30 60.16 -129.15 547.93
1963 5 12 46.9869 -72.1913 1020.00
1963 8 30 66.509 -136.825 5605.70
1963 6 12 51.1627 -68.9141 344.00
1963 7 3 59.57 -108.67 809.70
1963 8 17 56.09 -95.58 648.00
1963 8 13 58.6 -132.5 4273.40
1963 7 24 55.72 -92.07 202.00
1963 6 27 49.0625 -81.375 253.00
1963 5 17 58.3 -124.2 325.70
1963 4 29 53.776 -106.849 1012.10
1963 5 27 49.0314 -66.5137 1943.00
1963 7 24 53.83 -94.38 405.00
1963 6 19 51.7 -117.1 226.60
1963 6 27 49.3874 -73.9935 287.00
1963 6 24 53.63 -96.93 202.00
1963 5 25 49.6867 -74.9304 1032.00
1963 6 13 49.0822 -79.0451 283.00
1963 7 4 58.1021 -110.9818 1008.00
1963 7 21 49.0625 -89.375 793.00
1963 7 1 66.9 -135.2 10563.62
1963 4 26 52.154 -99.725 696.00
1963 6 29 48.7382 -74.0531 830.00
1963 6 27 47.9763 -70.2027 501.00
1963 6 29 49.2948 -75.5184 486.00
1963 7 2 46.6875 -80.625 243.00
1963 6 29 47.7478 -76.1641 284.00
1963 6 27 47.9216 -70.2885 417.00
1963 6 15 55.22 -95.22 769.00
1963 6 24 53.98 -97.49 486.00
1963 6 27 48.5423 -70.7168 1166.00
1963 6 15 54.63 -67.43 1295.00
1963 6 26 54.48 -94.86 291.00
1963 7 3 59.93 -108.78 3238.80
1963 6 27 48.0625 -84.625 4087.00
1963 7 5 57.6024 -111.2152 1059.20
1963 7 5 54.83 -93.56 293.00
1963 6 14 59.8 -129.2 809.30
1963 6 24 50.259 -103.763 8343.30
1963 7 4 64.17 -123.5 200.00
1963 7 6 58.62 -109.67 2429.10
1963 6 2 66.67 -132.8 1120.00
1963 6 20 54.73 -97.55 2024.00
1963 7 3 62.42 -109.05 416.00
1963 6 2 66.5 -132.75 3400.00
1963 6 28 51.8125 -94.875 1129.00
1963 7 1 58.333 -113 1355.70
1963 6 12 49.0082 -72.3305 769.00
1963 7 17 59.05 -107.75 30364.30
1963 5 5 46.51 -80.31 4634.00
1963 6 18 52.259 -68.1782 518.00
1963 7 19 52.994 -102.06 202.40
1963 7 29 48.645 -70.9928 311.00
1963 5 27 47.5314 -74.6411 2546.00
1963 6 22 48.6429 -69.773 7770.00
1963 7 4 57.7532 -113.5024 472.20
1963 7 1 57.8113 -112.7505 850.30
1963 6 19 51.3125 -88.625 4532.00
1963 8 16 61.08 -119.25 384.00
1963 8 19 55.93 -95.6 388.00
1963 6 20 55.71 -96.42 291.00
1963 6 22 54.53 -95.63 2024.00
1963 6 18 50.7105 -70.6524 259.00
1963 6 28 56.5 -124.4 801.20
1963 5 15 58.7 -127.1 2298.60
1963 7 4 60.356 -125.872 435.81
1963 10 8 49.357 -96.189 642.00
1963 4 28 43.9 -65 215.00
1963 7 29 46.5625 -80.625 567.00
1963 10 19 45.8279 -75.8018 809.00
1963 6 21 47.3552 -72.4244 533.00
1963 5 23 54.9603 -111.8826 226.60
1963 6 29 49.7646 -74.3469 254.00
1963 7 24 55.58 -92.23 202.00
1963 5 16 58.5 -126.7 2529.20
1963 10 13 49.033 -95.503 300.00
1963 10 19 45.9924 -73.8211 1156.00
1963 10 20 46.0003 -73.7037 296.00
1963 5 27 49.1169 -79.0573 304.00
1963 10 4 49.144 -95.637 215.00
1963 5 3 50.415 -95.779 223.00
1963 10 3 50.084 -95.968 239.00
1963 9 27 49.4 -124.9 284.00
1963 11 3 49.733 -95.964 578.00
1963 10 26 48.8125 -94.375 324.00
1963 7 1 56.8197 -119.95 627.00
1963 10 21 45.0625 -75.375 940.00
1963 10 5 49.004 -95.581 507.00
1963 10 27 49.3936 -68.3653 207.00
1963 6 30 50.8408 -64.0806 390.00
1964 4 22 51.848 -99.507 2072.87
1964 4 27 58.9 -127.9 388.40
1964 7 1 55.273 -103.873 60942.51
1964 5 6 46.0625 -78.125 1594.00
1964 7 2 54.442 -97.033 1214.58
1964 7 10 58.45 -109.08 2834.01
1964 7 8 60.3 -104.5 200.00
1964 7 9 55.97 -104.8 9949.79
1964 7 28 63.87 -113.2 540.00
1964 7 22 55.49 -101.775 9028.34
1964 6 6 54.435 -102.307 566.80
1964 7 4 60.22 -110.67 8528.00
1964 6 21 55.308 -99.3 323.89
1964 7 7 60.78 -110.5 215.20
1964 5 6 47.542 -78.625 1419.87
1964 6 26 54.74 -105.617 11336.03
1964 8 5 62.3 -109.75 2636.80
1964 7 8 50.958 -74.458 343.99
1964 6 8 54.7467 -116.8455 251.30
1964 6 20 54.664 -101.245 263.16
1964 7 2 54.333 -98.883 5263.16
1964 7 1 64.08 -113.33 704.00
1964 7 2 0 0 445.34
1964 7 10 0 0 1618.78
1964 5 31 49 -56.07 393.00
1964 7 7 55.6 -102.18 396.76
1964 5 30 53.518 -105.846 1118.62
1964 7 1 55.267 -93.417 1821.86
1964 6 27 61.42 -105.75 4000.00
1964 7 7 50.875 -71.542 3600.16
1964 5 7 48.042 -78.875 260.22
1964 7 11 53.383 -94.5 485.83
1964 4 29 55.3753 -112.5275 636.80
1964 4 27 58.9 -127.9 517.90
1964 7 10 59.9006 -119.4042 472.00
1964 4 25 51.877 -99.814 242.92
1964 7 30 61.75 -111.83 3164.80
1964 4 24 48.8125 -94.625 647.00
1964 6 11 50.705 -98.905 323.89
1964 5 13 50.639 -98.777 518.22
1964 10 23 50.701 -99.259 421.05
1964 10 21 50.76 -99.166 2072.87
1964 5 15 47.958 -72.708 301.50
1964 7 13 49.93 -74.12 323.76
1964 6 25 56.4 -96.35 9327.94
1964 4 19 51.797 -98.538 3273.68
1964 6 27 55.773 -103.83 1010.52
1964 4 27 47.958 -78.625 1957.91
1964 6 29 51.0625 -88.625 324.00
1964 7 4 59.55 -107.575 777.32
1964 5 7 47.292 -76.708 479.16
1964 5 6 53.362 -103.054 1813.76
1964 7 7 54.417 -95.967 3238.87
1964 6 22 56.617 -93.667 17619.43
1964 5 11 50.72 -98.881 777.33
1964 7 4 55.317 -96.9 2072.87
1964 7 23 51.3125 -90.125 437.00
1964 6 22 56.82 -102.25 1036.43
1964 4 28 48.208 -78.292 202.35
1964 5 15 54.071 -105.286 579.75
1964 7 6 54.929 -107.284 2591.09
1964 6 15 56.917 -98.033 4931.17
1964 5 8 46.458 -74.125 27921.90
1964 6 1 54.5767 -110.6664 202.35
1964 6 2 54.842 -102.14 647.77
1964 7 8 50.958 -74.458 323.76
1964 4 21 51.772 -98.91 19771.66
1964 5 17 52.849 -101.557 485.83
1964 6 29 55.22 -97.25 2631.58
1964 10 14 50.271 -96.91 810.00
1964 4 25 49.243 -95.957 628.00
1964 7 12 59.5 -105.22 4655.87
1964 4 29 50.727 -98.846 445.34
1964 6 22 56.083 -97.117 49748.99
1964 7 13 54.23 -103 1674.08
1964 6 22 55.48 -95.033 1700.41
1964 5 3 47.5 -55.61 242.00
1964 6 22 53.5 -96.2 518.22
1964 7 8 56.1 -107.27 222.67
1964 7 14 59 -109 6072.87
1964 7 1 60.3 -105.3 60705.00
1964 6 13 51.71 -99.046 1276.11
1964 7 23 51.0625 -80.125 607.00
1964 7 6 55.53 -107.17 32129.55
1964 6 7 55.888 -97.7 43530.36
1964 6 21 55.55 -101.08 12226.72
1964 6 14 54.992 -93.933 6072.87
1964 4 23 51.261 -98.125 526.32
1964 6 26 56.167 -98.6 3886.64
1964 7 29 54.333 -94.917 2024.29
1964 4 28 47.792 -77.208 1772.16
1964 7 7 50.875 -71.458 984.22
1964 7 1 56.1 -99.78 1295.55
1964 4 25 51.965 -99.684 518.22
1964 5 15 53.547 -103.831 1619.43
1964 7 15 61.98 -108.72 3460.00
1964 6 19 57.97 -101.467 4858.30
1964 6 7 56.383 -94.767 13473.68
1964 4 14 43.3125 -81.875 212.00
1964 4 25 48.8125 -94.375 405.00
1964 6 14 54.833 -93.975 12145.75
1964 7 7 56.38 -106.15 222.67
1964 5 24 50.941 -99.706 611.34
1964 5 31 53.969 -108.763 485.82
1964 5 31 54.5421 -110.7009 269.40
1964 8 1 61.7 -111.18 1400.00
1964 5 20 52.539 -100.271 222.67
1964 4 26 51.746 -98.338 288.26
1964 4 20 51.71 -99.601 518.22
1964 7 8 0 0 594.90
1964 7 8 60.37 -104.05 320.00
1964 6 29 51.5625 -89.125 645.00
1964 7 17 51.4375 -89.375 248.00
1964 5 6 48.47 -72.27 271.96
1964 8 6 62.3 -109.26 15953.27
1964 5 19 54.5349 -111.06 410.00
1964 5 5 48.292 -78.792 2938.89
1964 5 31 48.95 -55.45 518.00
1964 7 4 60.28 -111.17 7128.00
1964 6 29 51.3125 -89.375 902.00
1964 7 8 60.75 -108.67 4000.00
1964 4 28 47.958 -77.208 2399.84
1964 7 6 61.15 -110.15 2560.00
1964 5 20 53.241 -103.207 1036.43
1964 8 20 63.92 -115.38 4880.00
1964 6 25 56.45 -96.8 23060.73
1964 5 17 51.859 -95.911 404.86
1964 5 17 50.587 -98.709 404.86
1964 7 6 55.53 -108.435 5506.07
1964 7 28 54.3 -95.483 10121.46
1964 6 22 56.25 -98.147 13473.68
1964 6 5 51.354 -99.245 2331.98
1964 7 10 64.17 -114.42 9548.80
1964 7 9 0 0 4599.19
1964 7 4 55.78 -97.083 10105.26
1964 7 3 54.456 -104.949 769.23
1964 6 6 52.081 -97.773 416.19
1964 5 2 45.958 -74.958 286.93
1964 10 1 53.693 -105.797 1659.91
1964 7 8 55 -109.33 8097.16
1964 7 11 0 0 222.67
1964 4 29 53.765 -108.912 485.82
1964 5 17 50.646 -98.835 688.26
1964 7 4 53.9 -95.167 10882.59
1964 5 7 48.125 -78.125 639.42
1964 6 6 51.419 -99.35 753.04
1964 6 24 54.289 -106.187 20242.91
1964 6 23 55.92 -102 419.83
1964 6 10 54.7803 -110.062 504.20
1964 6 7 53.882 -101.51 3886.64
1964 6 5 52.343 -96.684 1214.58
1964 7 8 55.807 -104.32 315.78
1964 7 6 60.25 -104.8 240.00
1964 6 1 58.05 -103.95 60728.74
1964 5 7 49.125 -76.875 768.92
1964 5 25 52.387 -96.66 404.86
1964 6 23 55.45 -101.408 17611.34
1964 7 7 57.033 -107.478 48582.99
1964 7 4 56.65 -107 5311.74
1964 6 29 55.12 -100.841 526.32
1964 7 9 56.103 -105.178 518.21
1964 7 8 56.208 -76.292 512.75
1964 6 4 51.739 -98.456 706.07
1964 6 26 56.167 -98.95 1230.77
1964 6 26 56.3 -98.15 1295.55
1964 7 7 63.07 -110.08 200.00
1964 6 30 62.78 -110.35 3656.00
1964 6 6 56.1026 -111.7766 1083.70
1964 6 4 50.83 -95.109 404.86
1964 6 24 53.896 -100.865 202.43
1964 6 25 56.4 -97.083 4663.97
1964 6 5 59.2361 -114.2744 340.10
1964 6 5 54.93 -105.98 740.89
1964 6 5 55.23 -108.17 1385.82
1964 9 7 49.875 -74.125 25900.40
1964 7 4 55.767 -97.183 566.80
1964 6 24 54.667 -107.625 6479.35
1964 7 8 56.0953 -111.3199 424.10
1964 6 29 56.08 -103.83 388.66
1964 6 27 61.33 -105.75 4000.00
1964 6 10 53.369 -103.26 372.46
1964 4 15 51.746 -99.507 1036.44
1964 6 25 55.7 -102.62 926.31
1964 6 30 54.682 -100.772 829.96
1964 6 25 52.983 -95.05 607.29
1964 6 24 54.3253 -106.1499 5025.00
1964 5 14 50.657 -98.678 259.11
1964 6 30 56.18 -99.85 40485.83
1964 6 24 54.2817 -106.1499 5180.00
1964 7 5 63.1 -112.45 3136.00
1964 6 25 53.42 -96.167 4048.58
1964 7 23 51.1875 -92.125 607.00
1964 6 7 56.805 -103.1 2024.29
1964 6 10 57.2 -106.83 83951.41
1964 4 24 49.711 -99.077 1093.00
1964 6 26 56.067 -99.1 9846.15
1964 7 3 59.53 -107.52 1619.43
1964 6 6 64.7 -124.88 4618.00
1964 6 29 55.337 -104.08 234.81
1964 6 25 56.217 -96.65 1821.86
1964 6 5 56.97 -103.93 18623.48
1964 6 19 54.84 -100.48 3109.31
1964 5 21 49.5625 -93.625 425.00
1964 6 8 55.15 -107.575 699.59
1964 6 8 56.35 -94.683 9198.38
1964 6 9 58.383 -112.883 541.50
1964 9 16 48.958 -65.292 365.84
1964 6 29 50.4375 -88.125 445.00
1964 6 29 61.2 -111.51 17249.93
1964 6 25 54.784 -106.038 242.91
1964 5 7 47.708 -72.875 208.01
1964 10 14 50.882 -99.207 1214.58
1964 7 6 60.53 -110.3 6999.60
1964 7 6 60.65 -109.97 1524.00
1964 5 18 46.33 -74.18 14883.00
1964 5 20 53.241 -103.06 9068.82
1964 5 4 48.5 -79.5 416.35
1965 7 13 59.6 -124.8 5058.50
1965 6 27 48.875 -74.208 242.01
1965 8 2 57.5 -122.4 3674.50
1965 6 27 0 0 233.91
1965 5 14 50.875 -98.486 1214.00
1965 7 29 58.65 -107.4 323.88
1965 10 24 50.8783 -100.3957 283.00
1965 5 11 51.477 -98.425 1360.00
1965 4 27 51.044 -98.272 405.00
1965 7 1 58.9 -123.9 768.90
1965 8 1 57.4 -122.2 9642.00
1965 6 18 51.9 -123 404.60
1965 6 22 48.875 -73.625 1823.76
1965 7 27 55.9 -129 323.70
1965 8 9 60.68 -128.52 4260.59
1965 4 29 50.628 -98.934 3310.00
1965 6 19 48.208 -71.292 243.63
1965 4 30 49.523 -96.386 453.00
1965 6 4 46.292 -73.208 291.38
1965 8 12 49.1875 -89.125 971.00
1965 5 8 58.8 -125.2 420.80
1965 7 15 58.3 -121.5 388.40
1965 7 28 53.6 -124.8 1145.20
1965 7 2 49.042 -70.792 263.05
1965 5 1 45.625 -74.708 216.51
1965 8 9 60.45 -128.26 4171.38
1965 8 1 63.2 -118.7 255.16
1965 7 28 61.125 -134.167 1115.38
1965 7 28 57.7 -132.2 1035.90
1965 6 28 66.62 -137.167 1183.45
